Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-02-28 00:00:00+05:30,1709.1267398155646,1710.9746899861852,1673.3658860815779,1681.7567138671875,3076327,0.0,0.0
2024-02-29 00:00:00+05:30,1685.1530728309172,1700.3863771348126,1665.5745552932447,1687.600341796875,6606975,0.0,0.0
2024-03-01 00:00:00+05:30,1693.643772894808,1728.355728723823,1693.1443202929518,1725.8084716796875,3444149,0.0,0.0
2024-03-04 00:00:00+05:30,1726.0581388380517,1739.5933526592487,1716.6185337610789,1725.3089599609375,2777198,0.0,0.0
2024-03-05 00:00:00+05:30,1725.0093441503727,1725.308942536193,1707.0789233771939,1713.821533203125,3122194,0.0,0.0
2024-03-06 00:00:00+05:30,1720.9637392788536,1770.0099584971797,1716.518660068893,1757.8233642578125,7451712,0.0,0.0
2024-03-07 00:00:00+05:30,1757.8233721782349,1762.9677581889339,1743.0895209268474,1746.13623046875,3139360,0.0,0.0
2024-03-11 00:00:00+05:30,1763.9666599844657,1767.912286622115,1722.362235363472,1727.75634765625,3640143,0.0,0.0
2024-03-12 00:00:00+05:30,1733.0006723069166,1741.541238685932,1705.4807850111895,1718.466552734375,10243298,0.0,0.0
2024-03-13 00:00:00+05:30,1718.466493368919,1740.8419936755363,1715.3199176804362,1727.656494140625,5816083,0.0,0.0
2024-03-14 00:00:00+05:30,1723.1114569053761,1755.9254680886752,1717.2678859171178,1740.492431640625,4809633,0.0,0.0
2024-03-15 00:00:00+05:30,1733.8997096350777,1754.0775460714822,1719.315596042094,1736.39697265625,15507454,0.0,0.0
2024-03-18 00:00:00+05:30,1735.4978618695282,1742.9396565904542,1713.4220820618823,1735.997314453125,2314143,0.0,0.0
2024-03-19 00:00:00+05:30,1732.9506514244374,1754.976559726816,1728.6554322522368,1747.7344970703125,4481075,0.0,0.0
2024-03-20 00:00:00+05:30,1749.4826121921824,1766.563866925245,1728.905189218103,1763.46728515625,4420886,0.0,0.0
2024-03-21 00:00:00+05:30,1770.1598448335278,1788.689584694503,1762.36845759266,1770.2098388671875,3783681,0.0,0.0
2024-03-22 00:00:00+05:30,1767.9623164738805,1780.5484974542458,1763.067656665775,1774.4552001953125,7061283,0.0,0.0
2024-03-26 00:00:00+05:30,1763.0677070173206,1773.456345655635,1748.0841287707144,1751.780029296875,5303630,0.0,0.0
2024-03-27 00:00:00+05:30,1756.0752991516747,1777.851480759963,1751.9798123180058,1773.656005859375,8231130,0.0,0.0
2024-03-28 00:00:00+05:30,1776.0033832709685,1801.92504537618,1772.257488915013,1783.545166015625,6630072,0.0,0.0
2024-04-01 00:00:00+05:30,1793.0348431096156,1815.6600703918984,1784.5441488664783,1788.739501953125,2885880,0.0,0.0
2024-04-02 00:00:00+05:30,1791.9359904796543,1796.0314772473346,1752.5291087651485,1755.4759521484375,6851190,0.0,0.0
2024-04-03 00:00:00+05:30,1751.5802675667826,1754.776715430959,1727.10709017563,1729.2547607421875,12683551,0.0,0.0
2024-04-04 00:00:00+05:30,1745.087314869799,1749.782120348074,1721.4133113477196,1747.2349853515625,13125292,0.0,0.0
2024-04-05 00:00:00+05:30,1747.1351050375124,1785.2432390404108,1738.1948307643092,1783.195556640625,6558023,0.0,0.0
2024-04-08 00:00:00+05:30,1791.8361288651854,1799.8772422595073,1783.145580791386,1786.4420166015625,2634811,0.0,0.0
2024-04-09 00:00:00+05:30,1788.3898380556157,1791.036961130621,1773.7558529986989,1778.6505126953125,2373231,0.0,0.0
2024-04-10 00:00:00+05:30,1786.9415626972707,1827.8966764938536,1782.0469027586373,1823.950927734375,5525818,0.0,0.0
2024-04-12 00:00:00+05:30,1809.017259107655,1816.1094614125716,1797.3799895140246,1811.0650634765625,3966227,0.0,0.0
2024-04-15 00:00:00+05:30,1787.990300742947,1807.7186782970537,1778.0512428511156,1796.181396484375,4319868,0.0,0.0
2024-04-16 00:00:00+05:30,1776.0534595248655,1802.624313665856,1773.706056673795,1790.637451171875,4096778,0.0,0.0
2024-04-18 00:00:00+05:30,1788.090259097699,1811.0150841125428,1781.1477949624045,1784.7938232421875,4250740,0.0,0.0
2024-04-19 00:00:00+05:30,1762.0687204131943,1803.023832395587,1761.069815242892,1790.6873779296875,3870380,0.0,0.0
2024-04-22 00:00:00+05:30,1811.015093366138,1820.5046925867548,1798.0293260116098,1807.9683837890625,6151139,0.0,0.0
2024-04-23 00:00:00+05:30,1808.0183539397326,1826.9975521302601,1801.125883893734,1811.0650634765625,5956005,0.0,0.0
2024-04-24 00:00:00+05:30,1810.0161431161105,1843.479465850321,1805.8207902345468,1840.782470703125,3295077,0.0,0.0
2024-04-25 00:00:00+05:30,1663.1770935603627,1695.941231625587,1600.2460683986192,1640.6517333984375,66179079,0.0,0.0
2024-04-26 00:00:00+05:30,1640.6517964260602,1653.1881054566074,1603.242845473024,1606.739013671875,22146849,0.0,0.0
